,DATE,ID,STOCK,SECTOR,TYPE,SCORE,TIME,1MReturn,3MReturn,6MReturn,12MReturn
1036,2004-04-07,QLMJMJ-R,SAIA,Transportation,MERGED,0.26709038,10:02:01.471,0.0069767709549476,0.179534982626604,-0.0879069946623291,-0.1279069574024945
1037,2004-04-14,QLMJMJ-R,SAIA,Transportation,MERGED,0.26816719,10:02:02.721,-0.0629645839266432,0.0970704288888503,-0.1910800511581419,-0.3025798182543645
1038,2004-04-21,QLMJMJ-R,SAIA,Transportation,MERGED,0.26669312,10:02:03.404,-0.1040437979946687,0.0164279237042075,-0.2110362332162712,-0.2716933537798855
1039,2004-04-28,QLMJMJ-R,SAIA,Transportation,MERGED,0.26461115,10:02:04.386,-0.0147122316653586,0.0778883471872993,-0.2211164043267927,-0.3509303369389939
1040,2004-05-05,QLMJMJ-R,SAIA,Transportation,MERGED,0.31964281,10:02:05.093,0.0933274906745376,0.0649804057986059,-0.1700828211856937,-0.2677715314121101
1041,2004-05-12,QLMJMJ-R,SAIA,Transportation,MERGED,0.32694323,10:02:06.188,0.1331457416195871,0.1415846190443392,-0.0248476418122735,-0.2526957227037055
1042,2004-05-19,QLMJMJ-R,SAIA,Transportation,MERGED,0.32385864,10:02:07.101,0.2234637451910039,0.10288640992759,-0.0572625497415755,-0.1899440901760355
1043,2004-05-26,QLMJMJ-R,SAIA,Transportation,MERGED,0.32603424,10:02:08.390,0.2114259966733368,-0.174089067262741,-0.0584795419480284,-0.1974808583017544
1044,2004-06-02,QLMJMJ-R,SAIA,Transportation,MERGED,0.32033729,10:02:09.319,0.1220676768612665,-0.1637706888956458,-0.0725456957359387,-0.1581234001901673
1045,2004-06-09,QLMJMJ-R,SAIA,Transportation,MERGED,0.31913988,10:02:10.133,-0.0407767404517949,-0.2605826175591465,-0.1766990975167656,-0.2706796390067062
1046,2004-06-16,QLMJMJ-R,SAIA,Transportation,MERGED,0.31911676,10:02:10.674,-0.0737923006161374,-0.2632179750160545,-0.1620387525504621,-0.2963104012930213
1047,2004-06-23,QLMJMJ-R,SAIA,Transportation,MERGED,0.3186651,10:02:11.489,-0.1058084162550131,-0.328523858263466,-0.1387347356543994,-0.3525712159717687
1048,2004-06-30,QLMJMJ-R,SAIA,Transportation,MERGED,0.16346996,10:02:12.132,-0.0242514803545066,-0.2823038402215618,-0.1155740048241685,-0.325502036920533
1049,2004-07-07,QLMJMJ-R,SAIA,Transportation,MERGED,0.16145252,10:02:12.882,-0.0871451629479951,-0.2267350958030849,-0.1533912652839367,-0.3679022013065713
1051,2004-02-18,,CTS,,,0.1598939,,-0.0724040195825818,-0.3001998754033554,-0.2276251669676651,-0.090979801430413
1052,2004-02-25,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.24428869,10:01:56.310,-0.0738202243577665,-0.2016693373568635,-0.1514770732247922,-0.025404444029587
1053,2004-03-03,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.24149334,10:01:57.221,-0.0122171213361264,-0.263004966511277,-0.2127168095761499,-0.0402418968772696
1054,2004-03-10,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.25098261,10:01:58.764,0.0390388200393174,-0.172427698536445,-0.1562889241138217,-0.0131312455085165
1055,2004-03-17,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.24624208,10:01:59.599,0.0432936787400552,-0.1683353289173398,-0.0656141278075675,-0.0261848437607339
1056,2004-03-24,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.24930284,10:02:00.093,0.162074832497646,-0.0655947092474104,0.0033530827093121,0.073353870133196
1057,2004-03-31,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.21641625,10:02:00.826,0.000766655408111,-0.0726960294440246,-0.0289285975437777,0.0064444494740397
1058,2004-04-07,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.21501453,10:02:01.471,-0.2219841927740363,-0.2034563550365145,-0.0567086884970819,-0.0653992840913243
1059,2004-04-14,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.21123701,10:02:02.721,-0.2327649998914505,-0.2121449823316857,-0.0449318099163024,-0.1086997241497928
1060,2004-04-21,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.20611422,10:02:03.404,-0.2722769308503759,-0.2022700902983375,-0.0405049629525624,-0.1532416116536482
1061,2004-04-28,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.0832505,10:02:04.388,-0.2135640536631893,-0.213644479978352,-0.021121408191068,-0.2366523029526613
1062,2004-05-05,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.08373088,10:02:05.095,0.0199818789888442,0.0035678060482689,0.2313530196908252,-0.0142990614314237
1063,2004-05-12,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.07216871,10:02:06.191,-0.0036261744029856,-0.0709737062991182,0.2300324220230996,-0.0288995859976049
1064,2004-05-19,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.07256632,10:02:07.103,0.0831697172000143,0.0997828682384848,0.3127691446981209,0.1349927787500768
1065,2004-05-26,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.07107652,10:02:08.392,0.0632570723845607,0.0678477397808221,0.2497849261617937,0.0576143207367354
1066,2004-06-02,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06733693,10:02:09.320,0.0671070611092632,0.070789754877276,0.2504590337583042,0.0503309473132961
1067,2004-06-09,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06464621,10:02:10.134,-0.0227724297281913,0.0217297245720189,0.1806715716273973,0.0232581549187798
1068,2004-06-16,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06478138,10:02:10.677,-0.0720089869341063,0.055101124644803,0.1653508727351147,0.0695050353257235
1069,2004-06-23,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06491582,10:02:11.491,-0.0507432108447798,0.0865026523894484,0.149640585059951,0.0394569488027475
1070,2004-06-30,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06668486,10:02:12.132,-0.0489219391577156,0.0471985813605495,0.1120304605696712,0.0286809807312113
1071,2004-07-07,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.06679972,10:02:12.882,-0.052111264740739,0.1842305408715672,0.0776847489518617,0.1101014820156193
1073,2004-02-18,,DD,,,0.06912026,,-0.0970111255198493,-0.1340795954530163,-0.0531836639222979,0.2723574039860057
1074,2004-02-25,VQXR21-R,DD,Process Industries,MERGED,0.42985651,10:01:56.308,-0.0868572082560224,-0.108139199047274,-0.0272145560630738,0.3264068876125653
1075,2004-03-03,VQXR21-R,DD,Process Industries,MERGED,0.4443398,10:01:57.219,-0.036764296356691,-0.0982122956088115,0.0126935184840368,0.3147475176234481
1076,2004-03-10,VQXR21-R,DD,Process Industries,MERGED,0.44660915,10:01:58.762,0.0461530103618001,0.0074907816598527,0.0791252797103723,0.4199020513632633
1077,2004-03-17,VQXR21-R,DD,Process Industries,MERGED,0.47242269,10:01:59.597,0.0725454267275287,0.004386120256893,0.0996865335940333,0.3768299896515126
1078,2004-03-24,VQXR21-R,DD,Process Industries,MERGED,0.47583161,10:02:00.092,0.0763719466499573,0.0433397782335461,0.1103710918424872,0.357910982051944
1079,2004-03-31,VQXR21-R,DD,Process Industries,MERGED,0.47583161,10:02:00.827,-0.0146476521383204,0.0188928967619951,0.1399414400900492,0.2745746964443111
1080,2004-02-11,WQK5W2-R,SRE,Utilities,MERGED,0.64282525,10:01:54.395,0.0060276368451846,-0.0041672130365521,0.144123710818959,0.3153889891620365
1081,2004-02-18,WQK5W2-R,SRE,Utilities,MERGED,0.64262075,10:01:55.715,0.0355262114256737,0.0112257338334728,0.1860109777584091,0.3070140728838316
1082,2004-02-25,WQK5W2-R,SRE,Utilities,MERGED,0.63916029,10:01:56.305,-0.0028708282043068,0.0338353880715551,0.1734986561648786,0.2921192802781016
1083,2004-03-03,WQK5W2-R,SRE,Utilities,MERGED,0.64126263,10:01:57.218,-0.009610640072001,0.0307945154228678,0.1457921808179357,0.2659373239966103
1084,2004-03-10,WQK5W2-R,SRE,Utilities,MERGED,0.63993116,10:01:58.760,-0.0113507453393918,0.0759196426983144,0.14402872267305,0.2954842632474478
1085,2004-03-17,WQK5W2-R,SRE,Utilities,MERGED,0.64036555,10:01:59.596,-0.0450504273968976,0.0573088220232578,0.1298302635189215,0.2766308033443211
1086,2004-03-24,WQK5W2-R,SRE,Utilities,MERGED,0.6403682,10:02:00.091,0.0163252090286878,0.1143253285506922,0.1575312124670915,0.2988536563112846
1087,2004-03-31,WQK5W2-R,SRE,Utilities,MERGED,0.8740383,10:02:00.821,-0.0015724822525419,0.0905845570868685,0.154371720143569,0.2885952545936776
1088,2004-04-07,WQK5W2-R,SRE,Utilities,MERGED,0.87431744,10:02:01.467,0.0006214153530393,0.0889490176660117,0.1511001657890875,0.2966283143665291
1089,2004-04-14,WQK5W2-R,SRE,Utilities,MERGED,0.87448813,10:02:02.716,0.0108630150438692,0.1018911991486484,0.160822339015528,0.3019511312066094
1090,2004-04-21,WQK5W2-R,SRE,Utilities,MERGED,0.87127023,10:02:03.399,0.0006410229567103,0.1431957347123683,0.0952937873117346,0.3087606029957602
1091,2004-04-28,WQK5W2-R,SRE,Utilities,MERGED,0.87109745,10:02:04.381,0.0688662087193535,0.133752405599989,0.078671971146566,0.2907907437743485
1092,2004-05-05,WQK5W2-R,SRE,Utilities,MERGED,0.96388623,10:02:05.085,0.0419581910861423,0.1025240814066849,0.0902096508773591,0.2189961754505025
1093,2004-05-12,WQK5W2-R,SRE,Utilities,MERGED,0.96515186,10:02:06.181,0.1059683588387698,0.1426318133886339,0.1914381010167386,0.2596658981509862
1094,2004-05-19,WQK5W2-R,SRE,Utilities,MERGED,0.96477543,10:02:07.095,0.1184417014191029,0.1796951520489611,0.1922107859437982,0.2856846069550892
1095,2004-05-26,WQK5W2-R,SRE,Utilities,MERGED,0.81794811,10:02:08.386,0.069961623902808,0.1264386005217861,0.1793358841135287,0.2373619496934286
1096,2004-06-02,WQK5W2-R,SRE,Utilities,MERGED,0.81721714,10:02:09.316,0.041004644787203,0.1111679744959667,0.1007659494513859,0.2194979304594494
1097,2004-06-09,WQK5W2-R,SRE,Utilities,MERGED,0.81786261,10:02:10.129,0.0254086761947004,0.0836640306918531,0.0649240515421203,0.211555442922089
1098,2004-06-16,WQK5W2-R,SRE,Utilities,MERGED,0.818112,10:02:10.668,0.0380229086950455,0.0687686626386617,0.0709558069516067,0.1950883153341774
1099,2004-06-23,WQK5W2-R,SRE,Utilities,MERGED,0.81819816,10:02:11.485,0.0110303941968635,0.042380128545751,0.0933241280447973,0.2196329265693618
1100,2004-06-30,WQK5W2-R,SRE,Utilities,MERGED,0.81819816,10:02:12.135,0.0383384617702932,0.0584889659790218,0.083946951360845,0.234083256947084
1101,2004-02-11,,ATVI,,,0.81819816,,-0.0243783627633804,0.0933693077031682,-0.0646024690176998,0.5131643438638993
1102,2004-02-18,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35857243,10:01:55.719,-0.0289546528543116,0.0063561349238177,-0.0105929729828645,0.5204806053443826
1103,2004-02-25,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35904053,10:01:56.309,0.0918268088052048,0.115625114420898,0.0384614880719209,0.5829327840532624
1104,2004-03-03,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35870338,10:01:57.220,0.1511626844283879,0.0981395541518163,-0.0483720323334093,0.5886047099754717
1105,2004-03-10,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35919452,10:01:58.763,0.2125661906626686,0.1656232751653994,0.0161290355993777,0.6357729375509833
1106,2004-03-17,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35920243,10:01:59.598,0.143468622366315,0.1263381872751033,-0.0528194102707809,0.643111613179215
1107,2004-03-24,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35938404,10:02:00.093,0.1453742319263385,0.1116004729436869,-0.0198236472124277,0.615271739733265
1108,2004-03-31,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35938404,10:02:00.827,-0.0474083154440225,0.0050567951114947,-0.1232616926827752,0.2473660435235175
1109,2004-06-23,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35938404,10:02:11.491,-0.0609101475547038,-0.1224899946668516,0.3132527999988736,0.5841140148136467
1110,2004-06-30,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.38356907,10:02:12.130,-0.0786163726248619,-0.1276728722380661,0.2610062416530999,0.3853251394196908
1111,2004-07-07,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.38357323,10:02:12.880,-0.0861840108424098,-0.1394736122001643,0.2164475507231471,0.502631813187971
1113,2004-02-11,,ACIW,,,0.38355918,,-0.1077347731532768,-0.0032227343318813,-0.2988029015937163,-0.0092080946403238
1114,2004-02-18,WPKHB8-R,ACIW,Technology Services,MERGED,0.46619663,10:01:55.717,-0.0835720650211868,-0.0897803755003801,-0.2449856781481721,0.1017192028949617
1115,2004-02-25,WPKHB8-R,ACIW,Technology Services,MERGED,0.46644238,10:01:56.307,0.1040991870697808,0.0749730004454338,-0.1278317125884781,0.265372231209857
1116,2004-03-03,WPKHB8-R,ACIW,Technology Services,MERGED,0.46760442,10:01:57.219,0.2693548593015012,0.0387097186030024,-0.0322580347448175,0.2639785970865864
1117,2004-03-10,WPKHB8-R,ACIW,Technology Services,MERGED,0.46318656,10:01:58.762,0.147073683205126,0.0458014817040863,-0.0366412581628331,0.1328244061411965
1118,2004-03-17,WPKHB8-R,ACIW,Technology Services,MERGED,0.46218554,10:01:59.597,0.2005221553737183,0.0532636578365885,-0.0637075123143509,0.1994779193266212
1119,2004-03-24,WPKHB8-R,ACIW,Technology Services,MERGED,0.46017519,10:02:00.092,0.2105263352141582,0.0557275745183538,-0.1114551490367077,0.1728586357939951
1120,2004-03-31,WPKHB8-R,ACIW,Technology Services,MERGED,0.46017519,10:02:00.827,-0.0825410088209518,-0.0695763954967448,-0.1966291238790823,0.0004322444465985
1121,2004-02-11,,CTRA,,,0.46017519,,-0.0629919715494752,0.1209151591194544,0.2828958925101412,0.6512898690876735
1122,2004-02-18,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.54240986,10:01:55.716,-0.0236966666684585,0.1348946974294851,0.2448429774901879,0.6825131127597891
1123,2004-02-25,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.5552747,10:01:56.306,-0.042974215021025,0.2612187702236976,0.2935117793951673,0.8509721379948981
1124,2004-03-03,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.58053805,10:01:57.218,0.0055135226059614,0.21833198529639,0.3523783654198502,0.8330798773698446
1125,2004-03-10,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.58325791,10:01:58.761,0.0863788746301249,0.271162552396379,0.4064831891818194,0.7664869831782158
1126,2004-03-17,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.57755083,10:01:59.596,0.1493459990076168,0.3102605350640212,0.4260712322966242,0.7632090719215381
1127,2004-03-24,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.56398799,10:02:00.091,0.253477320597849,0.4501317239497638,0.5702653149649434,0.8376229299296739
1128,2004-03-31,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.56398799,10:02:00.827,0.1681929328763554,0.3856822489015382,0.4722018452822373,0.8115018361515867
1129,2004-02-11,X6GKR0-R,RRGB,Consumer Services,MERGED,0.04254739,10:01:54.414,0.0438782647231148,0.005307842084763,0.1797593730559943,0.7349610184782666
1130,2004-02-18,X6GKR0-R,RRGB,Consumer Services,MERGED,0.04248081,10:01:55.722,-0.0505390830382983,-0.078167104817032,0.1728436999786901,0.508423180506383
1131,2004-02-25,X6GKR0-R,RRGB,Consumer Services,MERGED,0.04222346,10:01:56.311,-0.0766817958169033,-0.0153363724596413,0.2502613546243696,0.5785988174438697
1132,2004-03-03,X6GKR0-R,RRGB,Consumer Services,MERGED,0.04137121,10:01:57.222,-0.0336666742960612,-0.1003333409627278,0.1916666666666666,0.5036666870117188
1133,2004-03-10,X6GKR0-R,RRGB,Consumer Services,MERGED,0.04167526,10:01:58.765,-0.0175735199419454,-0.0929368024947269,0.2189928864082685,0.6221696435443242
1134,2004-03-17,X6GKR0-R,RRGB,Consumer Services,MERGED,0.02747285,10:01:59.600,-0.0354536128444315,-0.0757733844452373,0.3124781967580244,0.7413972080977655
1135,2004-03-24,X6GKR0-R,RRGB,Consumer Services,MERGED,0.03884758,10:02:00.094,0.1166539131936782,0.0399079407843623,0.6684574226127676,0.9109746837156996
1136,2004-03-31,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05357683,10:02:00.827,0.0130373802034814,-0.0355883844749881,0.5387596709064066,0.7938689694463306
1137,2004-04-07,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05348405,10:02:01.472,0.0164579274388641,0.0153845576418483,0.6228980097380552,0.8980321212514117
1138,2004-04-14,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05711282,10:02:02.722,-0.0504143346211449,0.0628453611778141,0.5196823105263781,0.7869475703038454
1139,2004-04-21,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05444358,10:02:03.405,-0.0204594286553041,0.1489589957022356,0.5524048475408211,0.8610910745944453
1140,2004-04-28,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05351659,10:02:04.388,-0.0549828302575753,0.1319587008557047,0.4663229419102234,0.6628865551652082
1141,2004-05-05,X6GKR0-R,RRGB,Consumer Services,MERGED,0.03192785,10:02:05.095,-0.0315267234884954,0.1679065446449987,0.5940489100140872,0.8090683855100959
1142,2004-05-12,X6GKR0-R,RRGB,Consumer Services,MERGED,0.03023925,10:02:06.191,-0.0767620647122266,0.0792044825488247,0.6758548162949067,0.7250522990206237
1143,2004-05-19,X6GKR0-R,RRGB,Consumer Services,MERGED,0.0291874,10:02:07.103,-0.0232043893045441,0.2773480954860188,0.7959483980343701,0.927440241853215
1144,2004-05-26,X6GKR0-R,RRGB,Consumer Services,MERGED,0.02930182,10:02:08.392,-0.0301941107765061,0.28432781934515,0.8616104055947431,0.9590223076148872
1145,2004-06-02,X6GKR0-R,RRGB,Consumer Services,MERGED,0.03083766,10:02:09.320,0.0261029067852102,0.328308825540295,0.9249999684446008,1.027941113978523
1146,2004-06-09,X6GKR0-R,RRGB,Consumer Services,MERGED,0.07189016,10:02:10.134,0.031970283366069,0.3397770047067551,0.8687732777191116,1.0579926169298677
1147,2004-06-16,X6GKR0-R,RRGB,Consumer Services,MERGED,0.070725,10:02:10.677,0.1659813283759857,0.3753271370290595,0.8684111978406104,1.2205608047057537
1148,2004-06-23,X6GKR0-R,RRGB,Consumer Services,MERGED,0.07052597,10:02:11.491,0.1994720556888254,0.6945700547132871,0.979637974879097,1.219456998279215
1149,2004-06-30,X6GKR0-R,RRGB,Consumer Services,MERGED,0.08132988,10:02:12.132,0.2458895662597354,0.5955424490286007,0.9587138825916498,1.2645231144235622
1150,2004-07-07,X6GKR0-R,RRGB,Consumer Services,MERGED,0.08293624,10:02:12.882,0.1363636699673835,0.5983087368465693,0.695912702303799,1.060253803725755
1152,2004-02-11,GC4MKW-R,NFX,Energy Minerals,MERGED,0.63926527,10:01:54.395,-0.0711254867323076,-0.008688629836173,0.1357849500524414,0.4008890579856318
1153,2004-02-18,GC4MKW-R,NFX,Energy Minerals,MERGED,0.63873733,10:01:55.715,0.0352556889006922,0.0500543895293161,0.1836778778362107,0.583895485764538
1154,2004-02-25,GC4MKW-R,NFX,Energy Minerals,MERGED,0.63317099,10:01:56.305,-0.0076974330200589,0.1165603495661967,0.1919947065728566,0.6461402345430518
1155,2004-03-03,GC4MKW-R,NFX,Energy Minerals,MERGED,0.63596571,10:01:57.218,0.0056133153082933,0.0469854928882461,0.1948025580837244,0.565488678596756
1156,2004-03-10,GC4MKW-R,NFX,Energy Minerals,MERGED,0.6307922,10:01:58.760,0.038743423541803,0.1003141552990019,0.210052330456479,0.527748627188318
1157,2004-03-17,GC4MKW-R,NFX,Energy Minerals,MERGED,0.54879642,10:01:59.596,0.1095977341397208,0.1455628837681511,0.2824004292204014,0.5950200951490512
1158,2004-03-24,GC4MKW-R,NFX,Energy Minerals,MERGED,0.55290949,10:02:00.091,0.1945316116754361,0.2348722499575741,0.3848050738381609,0.5829224326347273
1159,2004-03-31,GC4MKW-R,NFX,Energy Minerals,MERGED,0.51961804,10:02:00.823,0.0991028577040727,0.1629459904770258,0.2776966678185837,0.5493428262759975
1160,2004-04-07,GC4MKW-R,NFX,Energy Minerals,MERGED,0.52056018,10:02:01.469,0.0634197175811609,0.1979274453276797,0.3251813186882691,0.5890155060921308
1161,2004-04-14,GC4MKW-R,NFX,Energy Minerals,MERGED,0.5313605,10:02:02.718,0.0217124412109202,0.1732896177254496,0.2587054720824637,0.5147480010345472
1162,2004-04-21,GC4MKW-R,NFX,Energy Minerals,MERGED,0.53719435,10:02:03.401,-0.0646225130068372,0.1059577533187052,0.221424415247537,0.4050068550548256
1163,2004-04-28,GC4MKW-R,NFX,Energy Minerals,MERGED,0.5276322,10:02:04.383,-0.0773367639197543,0.0760386206982424,0.086980760398234,0.3065652696705239
1164,2004-05-05,GC4MKW-R,NFX,Energy Minerals,MERGED,0.50672554,10:02:05.088,-0.0275160735277486,0.0604975311231047,0.1430456079182933,0.3381077678550438
1165,2004-05-12,GC4MKW-R,NFX,Energy Minerals,MERGED,0.49386198,10:02:06.185,0.0664512427199262,0.0700868781729271,0.2070288900725332,0.4360735383664481
1166,2004-05-19,GC4MKW-R,NFX,Energy Minerals,MERGED,0.4825314,10:02:07.098,0.1324392190518702,0.1399832383549414,0.2594299441896694,0.4763200994571171
1167,2004-05-26,GC4MKW-R,NFX,Energy Minerals,MERGED,0.48014039,10:02:08.389,0.1003635132221396,0.1037964325956018,0.2994749167865243,0.4773829359009923
1168,2004-06-02,GC4MKW-R,NFX,Energy Minerals,MERGED,0.48602845,10:02:09.318,0.0945234524325255,0.1138179691343343,0.1769635114662838,0.516273649765598
1169,2004-06-09,GC4MKW-R,NFX,Energy Minerals,MERGED,0.46685565,10:02:10.132,0.1261835512907608,0.1281159626688934,0.1256038647342995,0.524637710645003
1170,2004-06-16,GC4MKW-R,NFX,Energy Minerals,MERGED,0.47237949,10:02:10.672,0.0786516259968039,0.0973782172220003,0.1370786420535358,0.5063670438740179
1171,2004-06-23,GC4MKW-R,NFX,Energy Minerals,MERGED,0.46556083,10:02:11.487,0.0085485223364615,0.082991980779633,0.0687443756145806,0.4325912779242286
1172,2004-06-30,GC4MKW-R,NFX,Energy Minerals,MERGED,0.41278856,10:02:12.128,0.0638679126550696,0.0986724046354798,0.0579476039643559,0.4312880584307031
1173,2004-07-07,GC4MKW-R,NFX,Energy Minerals,MERGED,0.41169624,10:02:12.880,-0.0283736922369523,0.1062283645448831,-0.0226643179218901,0.4574394286454597
1175,2004-02-11,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03671604,10:01:54.414,0.1424563067407094,0.0445613428138001,-0.3673686095033849,-0.3578948680003174
1176,2004-02-18,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03615012,10:01:55.722,0.1301811905551365,-0.0161018228595878,-0.3494350374223889,-0.3746147126352062
1177,2004-02-25,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03672605,10:01:56.311,0.2761570121337018,0.0309609954844824,-0.3375443723437005,-0.3492882182735958
1178,2004-03-03,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03713791,10:01:57.222,0.1628587206744612,-0.0388382753320593,-0.3621084787923507,-0.4291775678491928
1179,2004-03-10,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03448951,10:01:58.765,0.1912255832464034,-0.0324850129265312,-0.27913609689813,-0.4328533429349326
1180,2004-03-17,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.03970307,10:01:59.600,0.1353404306815554,-0.1405110640220045,-0.3535584922078534,-0.5141423975304308
1181,2004-03-24,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.0395756,10:02:00.094,0.0970589944758093,-0.1914705202423284,-0.419852912578295,-0.5438234688736043
1182,2004-03-31,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.0395756,10:02:00.829,-0.2656459436007949,-0.2586620727450562,-0.4665593614655425,-0.5890410609015218
1183,2004-06-23,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.0395756,10:02:11.492,-0.1295742088286113,-0.2707242756461236,-0.2964899362051714,-0.3771468794618291
1184,2004-06-30,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.43655092,10:02:12.128,-0.3460148881215986,-0.2804352523690469,-0.2929351352800505,-0.3701090042030374
1185,2004-07-07,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.43684659,10:02:12.880,-0.3259108734548681,-0.0356280239733048,-0.2676114713437774,-0.2518219033117771
1187,2004-02-11,PHK827-R,NPO,Producer Manufacturing,MERGED,0.04063115,10:01:54.414,-0.0779766525855614,-0.0031610272541153,0.0047420427554503,0.471549360617747
1188,2004-02-18,PHK827-R,NPO,Producer Manufacturing,MERGED,0.0379663,10:01:55.722,-0.0998996754781726,-0.0768077143085763,0.0657626656122372,0.4412646734309828
1189,2004-02-25,PHK827-R,NPO,Producer Manufacturing,MERGED,0.03848144,10:01:56.311,-0.122061214834117,-0.0240122123850323,0.0445222378755058,0.4282140106960026
1190,2004-03-03,PHK827-R,NPO,Producer Manufacturing,MERGED,0.01779605,10:01:57.222,0.0352287846358535,0.0216404006417068,0.1273271806777168,0.4695513645112344
1191,2004-03-10,PHK827-R,NPO,Producer Manufacturing,MERGED,0.01853441,10:01:58.765,0.1412431344719053,0.1384179919351347,0.2813558770690464,0.6508476384353329
1192,2004-03-17,PHK827-R,NPO,Producer Manufacturing,MERGED,0.01900075,10:01:59.600,0.0652766583879881,0.0833787830423836,0.2797582187723922,0.5617111446789353
1193,2004-03-24,PHK827-R,NPO,Producer Manufacturing,MERGED,0.01903959,10:02:00.094,0.1383828068602203,0.1389522678052831,0.3365601581423422,0.6059225384842707
1194,2004-03-31,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31691189,10:02:00.825,0.0465116201013062,0.2145876179200689,0.2758982220498753,0.4534883798986937
1195,2004-04-07,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31532741,10:02:01.471,-0.0962383118761947,0.0742549910106071,0.152906439375216,0.3116755802258589
1196,2004-04-14,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31245733,10:02:02.721,-0.0473762861707035,0.1380541109907437,0.1431484350282278,0.3581255234023813
1197,2004-04-21,PHK827-R,NPO,Producer Manufacturing,MERGED,0.3096056,10:02:03.404,-0.0406297574782007,0.1884204599903911,0.1609957768402534,0.3509398124213123
1198,2004-04-28,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31023111,10:02:04.386,-0.0305763695151566,0.1969927522891877,0.0977444103647134,0.2541351486334053
1199,2004-05-05,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31608878,10:02:05.093,0.0629555663805984,0.027055203717187,0.4073881174730326,0.346513991710582
1200,2004-05-12,PHK827-R,NPO,Producer Manufacturing,MERGED,0.24998155,10:02:06.189,0.0522910841442099,0.0194066061997753,0.4959568096459157,0.3239893906977237
1201,2004-05-19,PHK827-R,NPO,Producer Manufacturing,MERGED,0.24857536,10:02:07.101,0.0424375747298553,0.1267683234553449,0.4417848236231452,0.2486398043428137
1202,2004-05-26,PHK827-R,NPO,Producer Manufacturing,MERGED,0.24757829,10:02:08.391,0.1749611884975892,0.0672137891995088,0.4694712534220048,0.3304258284873712
1203,2004-06-02,PHK827-R,NPO,Producer Manufacturing,MERGED,0.23588719,10:02:09.320,0.1530815232749447,0.0954274102882479,0.4229617603137399,0.3320079175654096
